X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4238663,43.7393761,485,3034132,2011,D32,Stabbing,2011-12-03T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7393761,-79.4238663,913
-79.3694611,43.6545258,486,3733844,2010,D51,Other,2010-04-28T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,914
-79.2056274,43.7640533,487,4266197,2011,D43,Shooting,2011-12-30T05:00:00.000Z,137,Woburn (137),43.7640533,-79.2056274,915
-79.3998718,43.6525536,488,4355679,2011,D14,Stabbing,2011-12-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6525536,-79.3998718,916
-79.3586884,43.6624184,489,4191912,2011,D51,Other,2011-12-26T05:00:00.000Z,72,Regent Park (72),43.6624184,-79.3586884,917
-79.5038376,43.7028809,490,4136582,2011,D12,Other,2011-12-02T05:00:00.000Z,30,Brookhaven-Amesbury (30),43.7028809,-79.5038376,918
-79.2303696,43.7919121,491,39593058,2011,D42,Other,2011-02-19T05:00:00.000Z,132,Malvern (132),43.7919121,-79.2303696,919
-79.4337769,43.684906,492,3427476,2010,D13,Shooting,2010-05-03T04:00:00.000Z,107,Oakwood Village (107),43.684906,-79.4337769,920
-79.3123169,43.7974892,493,3709341,2010,D42,Stabbing,2010-05-10T04:00:00.000Z,117,L'Amoreaux (117),43.7974892,-79.3123169,921
-79.4703979,43.691227,494,3577964,2010,D12,Shooting,2010-05-17T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.691227,-79.4703979,922
-79.5028915,43.6995544,495,3746928,2010,D12,Other,2010-05-31T04:00:00.000Z,30,Brookhaven-Amesbury (30),43.6995544,-79.5028915,923
-79.2827606,43.7279472,496,4194029,2012,D42,Shooting,2012-01-01T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,924
-79.4171066,43.6386528,497,3665859,2012,D14,Stabbing,2012-01-01T05:00:00.000Z,82,Niagara (82),43.6386528,-79.4171066,925
-79.3654938,43.7053604,498,30000227,2012,D53,Other,2012-01-01T05:00:00.000Z,56,Leaside-Bennington (56),43.7053604,-79.3654938,926
-79.2778625,43.7299652,499,4205598,2012,D43,Shooting,2012-01-21T05:00:00.000Z,119,Wexford/Maryvale (119),43.7299652,-79.2778625,927
-79.2209244,43.8055801,500,4042332,2012,D42,Shooting,2012-01-24T05:00:00.000Z,132,Malvern (132),43.8055801,-79.2209244,928
-79.4706421,43.6378784,629,5162653,2013,D11,Shooting,2013-08-05T04:00:00.000Z,87,High Park-Swansea (87),43.6378784,-79.4706421,929
-79.3572159,43.68293,630,5096311,2013,D54,Stabbing,2013-06-27T04:00:00.000Z,57,Broadview North (57),43.68293,-79.3572159,930
-79.5457153,43.7212753,631,5143553,2013,D23,Shooting,2013-08-12T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7212753,-79.5457153,931
-79.5160751,43.7507401,632,5159817,2013,D31,Shooting,2013-07-28T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7507401,-79.5160751,932
-79.5104523,43.7492294,633,5192957,2013,D31,Shooting,2013-08-23T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,933
-79.2895889,43.7591324,634,GO-20141326860,2014,D41,Other,2014-01-14T05:00:00.000Z,119,Wexford/Maryvale (119),43.7591324,-79.2895889,934
-79.5104523,43.7492294,635,5192957,2013,D31,Shooting,2013-08-23T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,935
-79.5173416,43.6946144,636,GO-20141428622,2014,D23,Shooting,2014-01-29T05:00:00.000Z,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,936
-79.2201233,43.7703896,637,GO-20141431240,2014,D43,Other,2014-01-29T05:00:00.000Z,137,Woburn (137),43.7703896,-79.2201233,937
-79.297287,43.7022209,638,GO-20141381673,2014,D54,Stabbing,2014-02-02T05:00:00.000Z,54,O'Connor-Parkview (54),43.7022209,-79.297287,938
-79.302269,43.7694817,639,GO-20141462653,2014,D41,Other,2014-02-03T05:00:00.000Z,119,Wexford/Maryvale (119),43.7694817,-79.302269,939
-79.4043961,43.7336693,640,GO-20141470629,2014,D32,Shooting,2014-02-04T05:00:00.000Z,105,Lawrence Park North (105),43.7336693,-79.4043961,940
-79.5529938,43.6088715,641,GO-20141500533,2014,D22,Shooting,2014-02-09T05:00:00.000Z,20,Alderwood (20),43.6088715,-79.5529938,941
-79.5826874,43.7383919,642,GO-20141518863,2014,D23,Stabbing,2014-02-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7383919,-79.5826874,942
-79.3373184,43.7165565,643,GO-20141663866,2014,D54,Shooting,2014-03-08T05:00:00.000Z,44,Flemingdon Park (44),43.7165565,-79.3373184,943
-79.5177612,43.6308784,644,GO-20141667340,2014,D22,Stabbing,2014-03-09T05:00:00.000Z,14,Islington-City Centre West (14),43.6308784,-79.5177612,944
-79.5283203,43.7045479,645,5143282,2013,D12,Shooting,2013-09-03T04:00:00.000Z,113,Weston (113),43.7045479,-79.5283203,945
-79.3673172,43.8060379,646,5114771,2013,D33,Stabbing,2013-09-12T04:00:00.000Z,48,Hillcrest Village (48),43.8060379,-79.3673172,946
-79.3236389,43.6833687,647,5245469,2013,D54,Stabbing,2013-09-14T04:00:00.000Z,66,Danforth (66),43.6833687,-79.3236389,947
-79.5704117,43.676342,648,5269597,2013,D23,Shooting,2013-09-17T04:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,948
-79.3308105,43.680378,649,GO-20141668180,2014,D55,Other,2014-03-12T04:00:00.000Z,65,Greenwood-Coxwell (65),43.680378,-79.3308105,949
-79.233078,43.7581863,650,GO-20141703051,2014,D43,Stabbing,2014-03-15T04:00:00.000Z,137,Woburn (137),43.7581863,-79.233078,950
-79.4676971,43.6917191,651,5126688,2013,D12,Stabbing,2013-09-20T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6917191,-79.4676971,951
-79.3513565,43.662468,652,GO-20141703847,2014,D55,Stabbing,2014-03-15T04:00:00.000Z,70,South Riverdale (70),43.662468,-79.3513565,952
-79.3106689,43.6861649,653,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00.000Z,62,East End-Danforth (62),43.6861649,-79.3106689,953
-79.3106689,43.6861649,654,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00.000Z,62,East End-Danforth (62),43.6861649,-79.3106689,954
-79.4523697,43.6684875,655,GO-20141766614,2014,D11,Shooting,2014-03-25T04:00:00.000Z,91,Weston-Pellam Park (91),43.6684875,-79.4523697,955
-79.3680573,43.6644669,656,GO-20141824235,2014,D51,Shooting,2014-04-04T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6644669,-79.3680573,956
-79.2130203,43.8190956,657,GO-20141880069,2014,D42,Shooting,2014-04-12T04:00:00.000Z,131,Rouge (131),43.8190956,-79.2130203,957
-79.5195084,43.7025185,658,5128923,2013,D12,Stabbing,2013-10-13T04:00:00.000Z,113,Weston (113),43.7025185,-79.5195084,958
-79.4473343,43.6963615,659,GO-20142003751,2014,D13,Shooting,2014-05-02T04:00:00.000Z,107,Oakwood Village (107),43.6963615,-79.4473343,959
-79.3282013,43.6743202,660,GO-20142145283,2014,D55,Shooting,2014-05-24T04:00:00.000Z,65,Greenwood-Coxwell (65),43.6743202,-79.3282013,960
-79.2875366,43.8082924,661,GO-20142242196,2014,D42,Other,2014-06-10T04:00:00.000Z,129,Agincourt North (129),43.8082924,-79.2875366,961
-79.3734589,43.6573067,662,GO-20142439822,2014,D51,Shooting,2014-07-06T04:00:00.000Z,73,Moss Park (73),43.6573067,-79.3734589,962
-79.4482269,43.7191162,663,GO-20142452482,2014,D32,Shooting,2014-07-08T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,963
-79.3270569,43.7838783,664,GO-20142499434,2014,D33,Other,2014-07-15T04:00:00.000Z,46,Pleasant View (46),43.7838783,-79.3270569,964
-79.5722122,43.6523972,665,GO-20142665166,2014,D22,Stabbing,2014-08-09T04:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,965
-79.4988251,43.6844788,666,GO-20142728301,2014,D12,Shooting,2014-08-18T04:00:00.000Z,115,Mount Dennis (115),43.6844788,-79.4988251,966
-79.3944855,43.6440315,667,GO-20142777149,2014,D14,Shooting,2014-08-26T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6440315,-79.3944855,967
-79.426857,43.6617393,668,GO-20142804113,2014,D14,Other,2014-08-30T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6617393,-79.426857,968
-79.3737793,43.6672974,669,GO-20141272537,2014,D51,Other,2014-01-03T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,969
-79.3695602,43.6681747,670,GO-20142849540,2014,D51,Other,2014-09-05T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6681747,-79.3695602,970
-79.2967682,43.6893082,671,GO-20142870125,2014,D54,Stabbing,2014-09-08T04:00:00.000Z,62,East End-Danforth (62),43.6893082,-79.2967682,971
-79.5038376,43.7028809,672,GO-20142870490,2014,D12,Shooting,2014-09-08T04:00:00.000Z,113,Weston (113),43.7028809,-79.5038376,972
-79.3953781,43.7600479,673,GO-20142886898,2014,D32,Shooting,2014-09-11T04:00:00.000Z,40,St.Andrew-Windfields (40),43.7600479,-79.3953781,973
-79.5305557,43.6467743,674,GO-20142891423,2014,D22,Other,2014-09-11T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,974
-79.2247086,43.757843,675,GO-20142905498,2014,D43,Shooting,2014-09-14T04:00:00.000Z,137,Woburn (137),43.757843,-79.2247086,975
-79.3516541,43.7876511,676,GO-20142910832,2014,D33,Other,2014-09-14T04:00:00.000Z,47,Don Valley Village (47),43.7876511,-79.3516541,976
-79.5005188,43.7622452,677,GO-20142929457,2014,D31,Shooting,2014-09-17T04:00:00.000Z,27,York University Heights (27),43.7622452,-79.5005188,977
-79.5838089,43.7468147,678,GO-20142966747,2014,D23,Stabbing,2014-09-23T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,978
-79.3313522,43.6817131,679,GO-20142992607,2014,D54,Stabbing,2014-09-27T04:00:00.000Z,66,Danforth (66),43.6817131,-79.3313522,979
-79.2205582,43.742836,680,GO-20143005270,2014,D43,Shooting,2014-09-29T04:00:00.000Z,139,Scarborough Village (139),43.742836,-79.2205582,980
-79.4449997,43.6960716,681,GO-20143017592,2014,D13,Stabbing,2014-09-30T04:00:00.000Z,107,Oakwood Village (107),43.6960716,-79.4449997,981
-79.4740753,43.6789017,682,GO-20143045566,2014,D12,Shooting,2014-10-05T04:00:00.000Z,90,Junction Area (90),43.6789017,-79.4740753,982
-79.5455322,43.700695,683,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,983
-79.5455322,43.700695,684,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,984
-79.3637543,43.6572227,685,GO-20143053896,2014,D51,Shooting,2014-10-06T04:00:00.000Z,72,Regent Park (72),43.6572227,-79.3637543,985
-79.3611526,43.790741,686,GO-20143094406,2014,D33,Other,2014-10-13T04:00:00.000Z,47,Don Valley Village (47),43.790741,-79.3611526,986
-79.4381866,43.6664314,687,GO-20143107536,2014,D11,Other,2014-10-15T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6664314,-79.4381866,987
-79.4860001,43.7428703,688,GO-20143208371,2014,D31,Shooting,2014-10-30T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7428703,-79.4860001,988
-79.4715118,43.690979,689,GO-20143252379,2014,D12,Shooting,2014-11-06T05:00:00.000Z,110,Keelesdale-Eglinton West (110),43.690979,-79.4715118,989
-79.366951,43.6565018,690,5260102,2013,D51,Shooting,2013-09-23T04:00:00.000Z,73,Moss Park (73),43.6565018,-79.366951,990
-79.4829025,43.6788063,691,4934653,2013,D12,Other,2013-05-24T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6788063,-79.4829025,991
-79.3846512,43.650444,692,5237175,2013,D52,Stabbing,2013-10-06T04:00:00.000Z,76,Bay Street Corridor (76),43.650444,-79.3846512,992
-79.3989258,43.6551399,693,5229819,2013,D52,Other,2013-10-20T04:00:00.000Z,78,Kensington-Chinatown (78),43.6551399,-79.3989258,993
-79.364502,43.6597633,694,GO-20135070453,2013,D51,Other,2013-11-01T04:00:00.000Z,72,Regent Park (72),43.6597633,-79.364502,994
-79.4223862,43.6738396,695,GO-2013939200,2013,D13,Other,2013-11-09T05:00:00.000Z,94,Wychwood (94),43.6738396,-79.4223862,995
-79.298027,43.6788864,696,GO-2013943773,2013,D55,Shooting,2013-11-10T05:00:00.000Z,62,East End-Danforth (62),43.6788864,-79.298027,996
-79.3952713,43.7301712,697,GO-20131036741,2013,D32,Stabbing,2013-11-25T05:00:00.000Z,105,Lawrence Park North (105),43.7301712,-79.3952713,997
-79.5101013,43.7115097,698,GO-20131225193,2013,D12,Other,2013-12-26T05:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7115097,-79.5101013,998
-79.2721939,43.824276,699,GO-20131231259,2013,D42,Other,2013-12-27T05:00:00.000Z,130,Milliken (130),43.824276,-79.2721939,999
-79.4502182,43.7530708,700,4832295,2013,D32,Other,2013-07-04T04:00:00.000Z,33,Clanton Park (33),43.7530708,-79.4502182,1000
-79.4946518,43.7777214,1001,GO-20181823974,2018,D31,Shooting,2018-10-02T04:00:00.000Z,27,York University Heights (27),43.7777214,-79.4946518,1001
-79.2993469,43.783596,1002,GO-20181827810,2018,D42,Shooting,2018-10-03T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,1002
-79.3484955,43.6591949,1003,GO-20181839683,2018,D55,Other,2018-10-04T04:00:00.000Z,70,South Riverdale (70),43.6591949,-79.3484955,1003
-79.4890976,43.7348633,1004,GO-20181879521,2018,D31,Shooting,2018-10-11T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7348633,-79.4890976,1004
-79.2645569,43.7327728,1005,GO-20181939006,2018,D41,Stabbing,2018-10-20T04:00:00.000Z,124,Kennedy Park (124),43.7327728,-79.2645569,1005
-79.2867279,43.7000847,1006,GO-20181923388,2018,D41,Other,2018-10-18T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,1006
-79.3771439,43.6565018,1007,GO-20181887731,2018,D51,Other,2018-10-12T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6565018,-79.3771439,1007
-79.5304413,43.7194748,1008,GO-20182096419,2018,D31,Shooting,2018-11-14T05:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7194748,-79.5304413,1008
-79.1896133,43.7676544,1009,GO-20182124586,2018,D43,Shooting,2018-11-18T05:00:00.000Z,136,West Hill (136),43.7676544,-79.1896133,1009
-79.3694611,43.6545258,1010,GO-20182113063,2018,D51,Other,2018-11-16T05:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,1010
-79.3748474,43.660656,1011,GO-20182242344,2018,D51,Stabbing,2018-12-06T05:00:00.000Z,73,Moss Park (73),43.660656,-79.3748474,1011
-79.5486755,43.7013283,1012,GO-20182280579,2018,D23,Shooting,2018-12-12T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,1012
-79.5177765,43.7590179,1013,GO-20182315055,2018,D31,Shooting,2018-12-18T05:00:00.000Z,24,Black Creek (24),43.7590179,-79.5177765,1013
-79.397644,43.6449547,1014,GO-20182320758,2018,D14,Shooting,2018-12-19T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6449547,-79.397644,1014
-79.5858307,43.7509766,1015,GO-20182339244,2018,D23,Shooting,2018-12-21T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307,1015
-79.2526016,43.7274628,1016,GO-201930365,2019,D41,Stabbing,2019-01-06T05:00:00.000Z,124,Kennedy Park (124),43.7274628,-79.2526016,1016
-79.5599365,43.7228546,1017,GO-201954928,2019,D23,Shooting,2019-01-09T05:00:00.000Z,4,Rexdale-Kipling (4),43.7228546,-79.5599365,1017
-79.2715836,43.7104797,1018,GO-201945560,2019,D41,Stabbing,2019-01-08T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7104797,-79.2715836,1018
-79.2872467,43.7695808,1019,GO-201969065,2019,D41,Shooting,2019-01-12T05:00:00.000Z,126,Dorset Park (126),43.7695808,-79.2872467,1019
-79.4880753,43.6706047,1020,GO-2019146683,2019,D12,Stabbing,2019-01-24T05:00:00.000Z,111,Rockcliffe-Smythe (111),43.6706047,-79.4880753,1020
-79.3644638,43.6556168,1021,GO-2019244561,2019,D51,Shooting,2019-02-08T05:00:00.000Z,72,Regent Park (72),43.6556168,-79.3644638,1021
-79.1948929,43.7664986,1022,GO-2019272774,2019,D43,Shooting,2019-02-12T05:00:00.000Z,136,West Hill (136),43.7664986,-79.1948929,1022
-79.5559845,43.7169495,1023,GO-2019281405,2019,D23,Shooting,2019-02-13T05:00:00.000Z,4,Rexdale-Kipling (4),43.7169495,-79.5559845,1023
-79.4789734,43.6236954,1024,GO-2019258675,2019,D22,Shooting,2019-02-10T05:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6236954,-79.4789734,1024
-79.5803757,43.7349625,1025,GO-2019349242,2019,D23,Shooting,2019-02-24T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7349625,-79.5803757,1025
-79.3912277,43.711132,1026,GO-2019400418,2019,D53,Other,2019-03-04T05:00:00.000Z,104,Mount Pleasant West (104),43.711132,-79.3912277,1026
-79.4858627,43.7381744,1027,GO-2019449448,2019,D31,Shooting,2019-03-11T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7381744,-79.4858627,1027
-79.4580154,43.6687431,1028,GO-2019456465,2019,D11,Other,2019-03-13T04:00:00.000Z,91,Weston-Pellam Park (91),43.6687431,-79.4580154,1028
-79.5542603,43.67836,1029,GO-2019494501,2019,D23,Other,2019-03-18T04:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.67836,-79.5542603,1029
-79.4496155,43.6587143,1030,GO-2019499554,2019,D11,Shooting,2019-03-19T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6587143,-79.4496155,1030
-79.4085159,43.7046013,1031,GO-2019424256,2019,D53,Shooting,2019-03-08T05:00:00.000Z,100,Yonge-Eglinton (100),43.7046013,-79.4085159,1031
-79.3802795,43.6486511,1032,GO-2019649220,2019,D52,Stabbing,2019-04-10T04:00:00.000Z,76,Bay Street Corridor (76),43.6486511,-79.3802795,1032
-79.4779205,43.688652,1033,GO-2019677551,2019,D12,Stabbing,2019-04-15T04:00:00.000Z,110,Keelesdale-Eglinton West (110),43.688652,-79.4779205,1033
-79.4389038,43.6915436,1034,GO-2019716384,2019,D13,Shooting,2019-04-21T04:00:00.000Z,107,Oakwood Village (107),43.6915436,-79.4389038,1034
-79.2113571,43.7743835,1035,GO-2019767371,2019,D43,Shooting,2019-04-28T04:00:00.000Z,135,Morningside (135),43.7743835,-79.2113571,1035
-79.5903702,43.7340126,1036,GO-2019785029,2019,D23,Shooting,2019-05-01T04:00:00.000Z,1,West Humber-Clairville (1),43.7340126,-79.5903702,1036
-79.5793762,43.6558037,1037,GO-2019766762,2019,D22,Other,2019-04-28T04:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6558037,-79.5793762,1037
-79.5660629,43.7605896,1038,GO-2019798063,2019,D31,Shooting,2019-05-03T04:00:00.000Z,21,Humber Summit (21),43.7605896,-79.5660629,1038
-79.1987457,43.7462997,1039,GO-2019819985,2019,D43,Stabbing,2019-05-05T04:00:00.000Z,140,Guildwood (140),43.7462997,-79.1987457,1039
-79.4317169,43.6640549,1040,GO-2019928762,2019,D14,Other,2019-05-21T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6640549,-79.4317169,1040
-79.387413,43.6684799,1041,GO-20191052988,2019,D52,Stabbing,2019-06-08T04:00:00.000Z,76,Bay Street Corridor (76),43.6684799,-79.387413,1041
-79.3732529,43.6537323,1042,GO-20191039892,2019,D51,Other,2019-06-06T04:00:00.000Z,73,Moss Park (73),43.6537323,-79.3732529,1042
-79.1848831,43.7648697,1043,GO-20191198026,2019,D43,Shooting,2019-06-27T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,1043
-79.3939362,43.6465149,1044,GO-20191213308,2019,D52,Shooting,2019-06-30T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,1044
-79.5040054,43.6888924,1045,GO-20191206091,2019,D12,Shooting,2019-06-29T04:00:00.000Z,115,Mount Dennis (115),43.6888924,-79.5040054,1045
-79.5040054,43.6888924,1046,GO-20191206091,2019,D12,Shooting,2019-06-29T04:00:00.000Z,115,Mount Dennis (115),43.6888924,-79.5040054,1046
-79.3209229,43.7593689,1047,GO-20191191914,2019,D33,Stabbing,2019-06-27T04:00:00.000Z,45,Parkwoods-Donalda (45),43.7593689,-79.3209229,1047
-79.3694611,43.6545258,1048,GO-20191226977,2019,D51,Other,2019-07-01T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,1048
-79.4324341,43.6604919,1049,GO-20191344279,2019,D14,Other,2019-07-18T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6604919,-79.4324341,1049
-79.5047607,43.715744,1050,GO-20191445359,2019,D12,Shooting,2019-08-02T04:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,1050
-79.4277039,43.6813011,1051,GO-20191492032,2019,D13,Stabbing,2019-08-07T04:00:00.000Z,94,Wychwood (94),43.6813011,-79.4277039,1051
-79.2992859,43.7166748,1052,GO-20191506357,2019,D54,Shooting,2019-08-09T04:00:00.000Z,43,Victoria Village (43),43.7166748,-79.2992859,1052
-79.4500732,43.6489487,1053,GO-20191558069,2019,D11,Shooting,2019-08-16T04:00:00.000Z,86,Roncesvalles (86),43.6489487,-79.4500732,1053
-79.5027771,43.6920547,1054,GO-20191595863,2019,D12,Shooting,2019-08-21T04:00:00.000Z,115,Mount Dennis (115),43.6920547,-79.5027771,1054
-79.5315094,43.7140923,1055,GO-20191581564,2019,D12,Shooting,2019-08-19T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7140923,-79.5315094,1055
-79.5580597,43.7600021,1056,GO-20191619393,2019,D31,Shooting,2019-08-25T04:00:00.000Z,21,Humber Summit (21),43.7600021,-79.5580597,1056
-79.5062637,43.7212448,1057,GO-20191695351,2019,D31,Other,2019-09-04T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7212448,-79.5062637,1057
-79.2509308,43.7544174,1058,GO-20191683554,2019,D43,Other,2019-09-03T04:00:00.000Z,127,Bendale (127),43.7544174,-79.2509308,1058
-79.2894592,43.7857628,1059,GO-2019598298,2019,D42,Other,2019-04-03T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.7857628,-79.2894592,1059
-79.1747437,43.7906342,1060,GO-20191745744,2019,D43,Stabbing,2019-09-11T04:00:00.000Z,134,Highland Creek (134),43.7906342,-79.1747437,1060
-79.4531784,43.7069855,1061,GO-20191782132,2019,D13,Shooting,2019-09-16T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7069855,-79.4531784,1061
-79.2604065,43.8207169,1062,GO-20191806337,2019,D42,Shooting,2019-09-19T04:00:00.000Z,130,Milliken (130),43.8207169,-79.2604065,1062
-79.2859497,43.7715759,1063,GO-20191828916,2019,D41,Other,2019-09-22T04:00:00.000Z,126,Dorset Park (126),43.7715759,-79.2859497,1063
-79.5675049,43.6502495,1064,GO-20191840069,2019,D22,Shooting,2019-09-24T04:00:00.000Z,13,Etobicoke West Mall (13),43.6502495,-79.5675049,1064
-79.3856888,43.6675644,1065,GO-20191843578,2019,D51,Other,2019-09-24T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6675644,-79.3856888,1065
-79.5902252,43.7559433,1066,GO-20191878460,2019,D23,Shooting,2019-09-29T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,1066
-79.5104523,43.7492294,1067,GO-20191894014,2019,D31,Shooting,2019-10-01T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1067
-79.5104523,43.7492294,1068,GO-20191894014,2019,D31,Shooting,2019-10-01T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1068
-79.3848038,43.6476631,1069,GO-20191901852,2019,D52,Stabbing,2019-10-02T04:00:00.000Z,76,Bay Street Corridor (76),43.6476631,-79.3848038,1069
-79.3162689,43.6982269,1070,GO-20191930830,2019,D54,Other,2019-10-07T04:00:00.000Z,60,Woodbine-Lumsden (60),43.6982269,-79.3162689,1070
-79.5875931,43.7368889,1071,GO-20191981086,2019,D23,Shooting,2019-10-14T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7368889,-79.5875931,1071
-79.3581161,43.8111458,1072,GO-20192006688,2019,D33,Shooting,2019-10-17T04:00:00.000Z,48,Hillcrest Village (48),43.8111458,-79.3581161,1072
-79.4706421,43.6378784,1073,GO-20192021028,2019,D11,Shooting,2019-10-19T04:00:00.000Z,87,High Park-Swansea (87),43.6378784,-79.4706421,1073
-79.3908768,43.6994972,1074,GO-20192067798,2019,D53,Other,2019-10-26T04:00:00.000Z,104,Mount Pleasant West (104),43.6994972,-79.3908768,1074
-79.4036102,43.66922,1075,GO-20192106976,2019,D53,Stabbing,2019-10-31T04:00:00.000Z,95,Annex (95),43.66922,-79.4036102,1075
-79.5561523,43.6142197,1076,GO-20192131648,2019,D22,Shooting,2019-11-04T05:00:00.000Z,14,Islington-City Centre West (14),43.6142197,-79.5561523,1076
-79.3006058,43.6943817,1077,GO-20192136178,2019,D54,Shooting,2019-11-05T05:00:00.000Z,61,Taylor-Massey (61),43.6943817,-79.3006058,1077
-79.5042496,43.7044754,1078,GO-20192150110,2019,D12,Shooting,2019-11-07T05:00:00.000Z,113,Weston (113),43.7044754,-79.5042496,1078
-79.4403229,43.6914864,1079,GO-20192212187,2019,D13,Shooting,2019-11-16T05:00:00.000Z,107,Oakwood Village (107),43.6914864,-79.4403229,1079
-79.2447205,43.7447929,1080,GO-20192263515,2019,D43,Shooting,2019-11-23T05:00:00.000Z,138,Eglinton East (138),43.7447929,-79.2447205,1080
-79.5427094,43.7533379,1081,GO-20192361770,2019,D31,Shooting,2019-12-07T05:00:00.000Z,21,Humber Summit (21),43.7533379,-79.5427094,1081
-79.3691254,43.7912979,1082,GO-20192390277,2019,D33,Shooting,2019-12-11T05:00:00.000Z,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,1082
-79.6042252,43.7233887,1083,GO-20192390677,2019,D23,Other,2019-12-11T05:00:00.000Z,1,West Humber-Clairville (1),43.7233887,-79.6042252,1083
-79.4825287,43.7285652,1084,GO-20192412908,2019,D31,Shooting,2019-12-15T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7285652,-79.4825287,1084
-79.3017731,43.7471123,1085,GO-20192378461,2019,D41,Stabbing,2019-12-10T05:00:00.000Z,119,Wexford/Maryvale (119),43.7471123,-79.3017731,1085
-79.5113144,43.6983452,1086,GO-20192452711,2019,D12,Other,2019-12-20T05:00:00.000Z,113,Weston (113),43.6983452,-79.5113144,1086
-79.4060364,43.662262,1087,GO-20192464487,2019,D14,Other,2019-12-22T05:00:00.000Z,79,University (79),43.662262,-79.4060364,1087
